"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-09-29","96.3","-1.4","6.09","Springer, George",543807,671737,"field_out","hit_into_play",,,,,6,"George Springer lines out to first baseman Isaac Paredes.","R","R","R","TOR","TB","X",3,"line_drive",2,1,2023,"-0.45","1.62","0.44","2.68",,,,0,7,"Bot",144.28,171.04,,,650907,,,5.910760438402066,-139.95923630910656,-7.08164937519968,-7.29671304793487,35.12680867758354,-9.53689384949567,"3.64","1.67",145,"105",4,"96.1",2248,"6.5",716392,671737,650907,670623,678554,678545,691406,668227,622534,623912,"53.98",0.569,0.517,"0",1,0,0,4,66,4,"4-Seam Fastball",10,4,10,4,4,10,10,4,"Standard","Standard",198,"0","-0.281"
"FC","2023-09-29","90.1","0","6.4","Springer, George",543807,650644,,"called_strike",,,,,9,"George Springer called out on strikes.","R","R","R","TOR","TB","S",,,2,0,2023,"0.3","0.85","0.59","1.55",,,,0,1,"Bot",,,,,650907,,,0.8228490409853957,-131.04022690937484,-7.850503080451548,3.3364803136195818,26.743562853326488,-20.995344347071395,"3.54","1.56",,,,"89.6",2651,"5.9",716392,650644,650907,670623,678554,678545,691406,668227,622534,623912,"54.57",,,,,,,,4,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",182,"0","-0.058"
"FC","2023-09-29","92.6","-1.61","6.06","Springer, George",543807,671737,,"ball",,,,,14,"George Springer lines out to first baseman Isaac Paredes.","R","R","R","TOR","TB","B",,,1,1,2023,"-0.13","0.79","0.87","1.31",,,,0,7,"Bot",,,,,650907,,,6.5938926531104585,-134.42818650355656,-7.981983354998831,-3.1050117115576663,31.252091854694587,-20.934753974951168,"3.64","1.67",,,,"92.1",2273,"6.3",716392,671737,650907,670623,678554,678545,691406,668227,622534,623912,"54.22",,,,,,,,66,3,"Cutter",10,4,10,4,4,10,10,4,"Standard","Standard",178,"0","0.053"
"FF","2023-09-29","94.2","-0.42","6.17","Springer, George",543807,641793,,"ball",,,,,12,"George Springer walks.   Kevin Kiermaier to 3rd.    Matt Chapman to 2nd.","R","R","R","TOR","TB","B",,,1,1,2023,"-0.42","1.66","1.45","3.92",,595281,656305,2,2,"Bot",,,,,650907,,,5.78126462765364,-137.002822324253,-3.7827673294143525,-6.5899987802224445,32.70854570307821,-10.670192421727585,"3.61","1.64",,,,"93.7",2128,"6.2",716392,641793,650907,670623,678554,678545,691406,668227,622534,623912,"54.27",,,,,,,,16,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",212,"0","0.04"
"FC","2023-09-29","88.9","-0.02","6.48","Springer, George",543807,650644,,"ball",,,,,14,"George Springer called out on strikes.","R","R","R","TOR","TB","B",,,1,0,2023,"0.56","0.63","1.97","1.43",,,,0,1,"Bot",,,,,650907,,,3.6897907354273474,-129.36568173275398,-7.620281088278035,5.5252110362484705,25.89721588761131,-23.756950169538797,"3.57","1.56",,,,"88.3",2732,"5.8",716392,650644,650907,670623,678554,678545,691406,668227,622534,623912,"54.71",,,,,,,,4,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",176,"0","0.064"
"FF","2023-09-29","93.5","-0.8","6.05","Springer, George",543807,641793,,"foul",,,,,5,"George Springer walks.   Kevin Kiermaier to 3rd.    Matt Chapman to 2nd.","R","R","R","TOR","TB","S",,,1,0,2023,"-0.71","1.29","-0.24","3.02",,595281,656305,2,2,"Bot",,,,,650907,,,3.028523004542872,-136.13395196115175,-4.8560270416294955,-9.508699236478279,31.7124081482875,-15.35322796935097,"3.64","1.67",215,"73.2",26,"93.3",2036,"6.3",716392,641793,650907,670623,678554,678545,691406,668227,622534,623912,"54.22",,,,,,,,16,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",218,"0","-0.071"
"FF","2023-09-29","96.5","-1.54","6.06","Springer, George",543807,671737,,"ball",,,,,14,"George Springer lines out to first baseman Isaac Paredes.","R","R","R","TOR","TB","B",,,0,1,2023,"-0.5","1.61","0.58","1.49",,,,0,7,"Bot",,,,,650907,,,6.794603566864135,-139.95562516569322,-10.188949212212004,-8.23886157720196,33.99097125295143,-8.806816247931048,"3.71","1.67",,,,"96.1",2189,"6.4",716392,671737,650907,670623,678554,678545,691406,668227,622534,623912,"54.06",,,,,,,,66,2,"4-Seam Fastball",10,4,10,4,4,10,10,4,"Standard","Standard",204,"0","0.028"
"SL","2023-09-29","83.5","-0.37","6.32","Springer, George",543807,650644,,"ball",,,,,14,"George Springer called out on strikes.","R","R","R","TOR","TB","B",,,0,0,2023,"0.97","0","1.02","0.88",,,,0,1,"Bot",,,,,650907,,,1.2923597883531883,-121.56718298371145,-5.983092693325401,9.258126574647697,25.412010731368294,-31.177111755936153,"3.52","1.62",,,,"82.4",3054,"5.7",716392,650644,650907,670623,678554,678545,691406,668227,622534,623912,"54.82",,,,,,,,4,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",80,"0","0.036"
"FS","2023-09-29","84.4","-0.78","6.17","Springer, George",543807,641793,,"ball",,,,,14,"George Springer walks.   Kevin Kiermaier to 3rd.    Matt Chapman to 2nd.","R","R","R","TOR","TB","B",,,0,0,2023,"-0.59","0.13","0.06","1.28",,595281,656305,2,2,"Bot",,,,,650907,,,3.1223394123430332,-122.80691391265213,-5.225232477484642,-6.5936443812026075,25.54218982405505,-30.030590660952754,"3.59","1.55",,,,"84.1",1116,"6.2",716392,641793,650907,670623,678554,678545,691406,668227,622534,623912,"54.27",,,,,,,,16,1,"Split-Finger",1,0,1,0,0,1,1,0,"Standard","Standard",229,"0","0.048"
"FF","2023-09-29","95.3","-1.51","6.1","Springer, George",543807,671737,,"foul",,,,,2,"George Springer lines out to first baseman Isaac Paredes.","R","R","R","TOR","TB","S",,,0,0,2023,"-0.55","1.46","0.13","3.18",,,,0,7,"Bot",,,,,650907,,,5.542703280549412,-138.50603626738925,-5.251860654587513,-8.343839304402099,34.66920026869101,-12.457815520722061,"3.64","1.67",223,"88.2",57,"94.8",2077,"6.3",716392,671737,650907,670623,678554,678545,691406,668227,622534,623912,"54.15",,,,,,,,66,1,"4-Seam Fastball",10,4,10,4,4,10,10,4,"Standard","Standard",202,"0","-0.038"
"FF","2023-09-28","94.6","-1.39","5.73","Springer, George",543807,596133,"field_out","hit_into_play",,,,,5,"George Springer grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.","R","R","R","TOR","NYY","X",6,"ground_ball",2,2,2023,"-0.63","1.51","0.07","2.29",,,,2,4,"Bot",107.91,158.43,,,669224,,,5.179557672261551,-137.52942383002346,-6.564502109396353,-9.238424742987219,32.421788945424986,-11.812741144484143,"3.65","1.67",13,"79.2",-9,"93.7",2468,"6",716403,596133,669224,518934,650402,665828,683011,677592,664314,592450,"54.54",0.103,0.096,"0",1,0,0,2,34,7,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Strategic","Standard",203,"-0.007","-0.09"
"FC","2023-09-28","90.2","-1.47","5.77","Springer, George",543807,596133,,"foul",,,,,14,"George Springer grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.","R","R","R","TOR","NYY","S",,,2,2,2023,"0.35","0.86","1.19","2.14",,,,2,4,"Bot",,,,,669224,,,5.7926965408688345,-131.2548879275417,-4.846155260742034,2.786897806717475,28.959771354903552,-21.356470663901124,"3.65","1.67",0,"65.5",-77,"89.2",2458,"5.8",716403,596133,669224,518934,650402,665828,683011,677592,664314,592450,"54.72",,,,,,,,34,6,"Cutter",2,0,2,0,0,2,2,0,"Strategic","Standard",192,"0","0"
"FF","2023-09-28","94.8","-1.39","5.79","Springer, George",543807,596133,,"foul",,,,,2,"George Springer grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.","R","R","R","TOR","NYY","S",,,2,2,2023,"-0.61","1.38","-0.15","3.57",,,,2,4,"Bot",,,,,669224,,,4.548274937698417,-137.92153042666254,-3.1488305630201796,-8.859137472488694,33.32154050221618,-14.140967801327964,"3.65","1.67",151,"77",12,"93.5",2488,"5.7",716403,596133,669224,518934,650402,665828,683011,677592,664314,592450,"54.77",,,,,,,,34,5,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",206,"0","0"
"FF","2023-09-28","93","-1.35","5.74","Springer, George",543807,596133,,"foul",,,,,2,"George Springer grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.","R","R","R","TOR","NYY","S",,,2,1,2023,"-0.66","1.43","-0.11","3.58",,,,2,4,"Bot",,,,,669224,,,4.586963799812593,-135.33325622751804,-2.823334014897043,-9.106639945446709,32.363733475643556,-14.29603588188339,"3.65","1.67",,,,"91.8",2372,"5.8",716403,596133,669224,518934,650402,665828,683011,677592,664314,592450,"54.7",,,,,,,,34,4,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Strategic","Standard",203,"0","-0.031"
"CU","2023-09-28","81.7","-1.53","5.81","Springer, George",543807,596133,,"foul",,,,,7,"George Springer grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.","R","R","R","TOR","NYY","S",,,2,0,2023,"0.15","-0.33","-0.7","2.06",,,,2,4,"Bot",,,,,669224,,,1.5552947857852366,-119.01205681211782,-1.230605942685633,1.122181668789743,23.736491211669026,-35.31452779726133,"3.65","1.67",123,"108.4",6,"80.8",2333,"5.7",716403,596133,669224,518934,650402,665828,683011,677592,664314,592450,"54.83",,,,,,,,34,3,"Curveball",2,0,2,0,0,2,2,0,"Standard","Standard",40,"0","-0.023"
"FC","2023-09-28","89.3","-1.51","5.74","Springer, George",543807,596133,,"ball",,,,,1,"George Springer grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.","R","R","R","TOR","NYY","B",,,1,0,2023,"0.09","0.97","-0.43","3.56",,,,2,4,"Bot",,,,,669224,,,2.4461510041621652,-130.1473080352604,-1.3981088293906871,0.5597422700436573,26.92795090875678,-21.07597045187055,"3.57","1.69",,,,"88.5",2409,"5.7",716403,596133,669224,518934,650402,665828,683011,677592,664314,592450,"54.81",,,,,,,,34,2,"Cutter",2,0,2,0,0,2,2,0,"Strategic","Standard",196,"0","0.022"
"FC","2023-09-28","89.4","-1.52","5.65","Springer, George",543807,596133,,"ball",,,,,14,"George Springer grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.","R","R","R","TOR","NYY","B",,,0,0,2023,"0.18","0.98","0.9","1.37",,,,2,4,"Bot",,,,,669224,,,5.53862473130465,-129.9697536860725,-6.558344482975629,0.9283269820596505,26.4624142546741,-19.929300097190833,"3.68","1.65",,,,"88.7",2423,"5.9",716403,596133,669224,518934,650402,665828,683011,677592,664314,592450,"54.65",,,,,,,,34,1,"Cutter",2,0,2,0,0,2,2,0,"Strategic","Standard",197,"0","0.016"
"CH","2023-09-28","85.3","-1.57","5.78","Springer, George",543807,596133,"double","hit_into_play",,,,,4,"George Springer doubles (24) on a sharp line drive to left fielder Everson Pereira.","R","R","R","TOR","NYY","X",7,"line_drive",0,0,2023,"-1.19","0.51","-0.38","2.57",,,,0,3,"Bot",43.07,112.61,,,669224,,,5.14136222239655,-124.1331030118945,-2.2233706542253726,-13.327801921540324,26.464894056666814,-26.679105116983276,"3.65","1.67",199,"107.5",12,"84.3",1601,"5.8",716403,596133,669224,518934,650402,665828,683011,677592,664314,592450,"54.7",0.926,0.971,"1.25",1,1,1,5,22,1,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",216,"0.056","0.633"
"CU","2023-09-28","79.5","-1.91","5.83","Springer, George",543807,672782,"single","hit_into_play",,,,,6,"George Springer singles on a fly ball to right fielder Aaron Judge.","R","R","R","TOR","NYY","X",9,"fly_ball",0,0,2023,"1.04","-0.87","0.33","2.42",,,,2,8,"Bot",183.6,129.54,,,669224,,,2.990781852520164,-115.7809267189426,0.9727993384602065,8.714047345432203,22.39730016215582,-40.41358213234341,"3.65","1.67",190,"64.6",35,"80.2",2562,"6.8",716403,672782,669224,518934,650402,665828,683011,677592,664314,592450,"53.67",0.731,0.686,"0.9",1,1,0,4,67,1,"Curveball",6,0,6,0,0,6,6,0,"Strategic","Standard",55,"0","0.132"
"FC","2023-09-28","87.2","-2.09","4.66","Springer, George",543807,502083,"single","hit_into_play",,,,,5,"George Springer singles on a fly ball to right fielder Aaron Judge.   Daulton Varsho to 2nd.","R","R","R","TOR","NYY","X",9,"fly_ball",1,0,2023,"0.02","0.43","-0.2","2.99",,,662139,1,6,"Bot",180.93,136.27,,,669224,,,4.6022186690993845,-126.94809869425757,1.3186789292302308,-0.7292081557549056,26.25834233166259,-28.002141398841157,"3.65","1.67",197,"66.5",36,"89.1",2145,"7.5",716403,502083,669224,518934,650402,665828,683011,677592,664314,592450,"53.05",0.734,0.719,"0.9",1,1,0,4,51,2,"Cutter",3,0,3,0,0,3,3,0,"Standard","Standard",212,"0.011","0.447"
"ST","2023-09-28","79.5","-1.88","4.49","Springer, George",543807,502083,,"ball",,,,,14,"George Springer singles on a fly ball to right fielder Aaron Judge.   Daulton Varsho to 2nd.","R","R","R","TOR","NYY","B",,,0,0,2023,"1.04","0.56","1.75","1.7",,,662139,1,6,"Bot",,,,,669224,,,6.056097496455085,-115.55842196883846,-0.22548377013700516,7.822337671542531,26.3711524733198,-27.47118563616936,"3.59","1.65",,,,"79.7",2122,"7",716403,502083,669224,518934,650402,665828,683011,677592,664314,592450,"53.52",,,,,,,,51,1,"Sweeper",3,0,3,0,0,3,3,0,"Standard","Standard",92,"0","0.042"
"CU","2023-09-28","80.5","-1.43","5.93","Springer, George",543807,596133,"field_out","hit_into_play",,,,,4,"George Springer flies out to left fielder Everson Pereira.","R","R","R","TOR","NYY","X",7,"fly_ball",0,1,2023,"0.32","-0.36","-0.47","2.88",,,,0,1,"Bot",73.22,112.95,,,669224,,,1.5036801929446755,-117.20489505038937,0.5618424112590856,2.6936584714701617,22.56885314713274,-35.82657696905346,"3.65","1.67",251,"87.7",49,"79.9",2297,"5.9",716403,596133,669224,518934,650402,665828,683011,677592,664314,592450,"54.62",0.003,0.003,"0",1,0,0,3,4,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",39,"-0.021","-0.2"
"FF","2023-09-28","93.2","-1.53","5.91","Springer, George",543807,596133,,"called_strike",,,,,1,"George Springer flies out to left fielder Everson Pereira.","R","R","R","TOR","NYY","S",,,0,0,2023,"-0.55","1.26","-0.43","3.54",,,,0,1,"Bot",,,,,669224,,,3.997846362087156,-135.60986050368498,-3.0328974988534516,-7.688271442629614,31.36960071960107,-16.208415572219195,"3.65","1.72",,,,"92.3",2221,"5.9",716403,596133,669224,518934,650402,665828,683011,677592,664314,592450,"54.64",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",204,"0","-0.038"
"FC","2023-09-27","91","-2.07","5.82","Springer, George",543807,543037,"field_out","hit_into_play",,,,,9,"George Springer lines out to second baseman Gleyber Torres.","R","R","R","TOR","NYY","X",4,"line_drive",0,0,2023,"0.5","0.7","0.33","1.82",,,,1,9,"Bot",138.72,131.24,,,666163,,,4.95178763292569,-132.39909507014195,-5.656886797153227,4.899506089177251,26.75166645727375,-22.91044780640938,"3.64","1.67",177,"92.3",11,"91.2",2539,"6.3",716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,"54.19",0.777,0.704,"0",1,0,0,4,67,1,"Cutter",0,6,0,6,6,0,0,6,"Strategic","Standard",180,"-0.001","-0.169"
"CH","2023-09-27","87.8","-2.06","5.71","Springer, George",543807,543037,"field_out","hit_into_play",,,,,2,"George Springer flies out to center fielder Estevan Florial.","R","R","R","TOR","NYY","X",8,"fly_ball",2,2,2023,"-1.19","1.04","-0.2","3.43",,,,2,6,"Bot",135.97,93,,,666163,,,6.989192217029728,-127.65127424697299,-1.5170276425268572,-14.477611349877666,28.144585541048325,-20.706276012803496,"3.64","1.67",267,"85.3",43,"87.9",1774,"6.5",716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,"53.95",0.014,0.018,"0",1,0,0,3,44,5,"Changeup",0,4,0,4,4,0,0,4,"Standard","Standard",228,"-0.006","-0.09"
"CH","2023-09-27","88.3","-1.79","5.74","Springer, George",543807,543037,,"ball",,,,,14,"George Springer flies out to center fielder Estevan Florial.","R","R","R","TOR","NYY","B",,,1,2,2023,"-1.29","0.92","1.15","1.54",,,,2,6,"Bot",,,,,666163,,,9.875171103864089,-128.01904414880178,-6.011226793152861,-16.284446837745662,27.815384709124725,-20.97925950425304,"3.39","1.51",,,,"88.4",1695,"6.7",716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,"53.84",,,,,,,,44,4,"Changeup",0,4,0,4,4,0,0,4,"Standard","Standard",225,"0","0.016"
"SL","2023-09-27","87.4","-1.88","6.05","Springer, George",543807,543037,,"ball",,,,,14,"George Springer flies out to center fielder Estevan Florial.","R","R","R","TOR","NYY","B",,,0,2,2023,"0.33","-0.1","1.28","1.7",,,,2,6,"Bot",,,,,666163,,,6.940295416212318,-127.10710600563321,-4.154781078873225,2.1208875989005587,26.135166642640375,-32.55336320580538,"3.52","1.49",,,,"87.6",2660,"6.4",716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,"54.07",,,,,,,,44,3,"Slider",0,4,0,4,4,0,0,4,"Standard","Standard",106,"0","0.009"
"FF","2023-09-27","96.3","-1.82","6.02","Springer, George",543807,543037,,"foul",,,,,12,"George Springer flies out to center fielder Estevan Florial.","R","R","R","TOR","NYY","S",,,0,1,2023,"-0.58","1.59","0.86","3.2",,,,2,6,"Bot",,,,,666163,,,8.441203559095928,-139.82876752735189,-5.48280753684749,-9.599872137546726,34.40617358406326,-10.225294409921867,"3.64","1.67",224,"77.2",44,"96.1",2333,"6.5",716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,"53.98",,,,,,,,44,2,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",209,"0","-0.023"
"CH","2023-09-27","86.9","-1.93","5.81","Springer, George",543807,543037,,"foul",,,,,5,"George Springer flies out to center fielder Estevan Florial.","R","R","R","TOR","NYY","S",,,0,0,2023,"-1.24","0.93","0.2","2.92",,,,2,6,"Bot",,,,,666163,,,7.707132826523658,-126.27175235722424,-2.6043885350322,-14.899306162163558,27.157386324270117,-21.96499393225016,"3.64","1.67",117,"72.9",10,"87.3",1722,"6.7",716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,"53.76",,,,,,,,44,1,"Changeup",0,4,0,4,4,0,0,4,"Standard","Standard",228,"0","-0.017"
"FF","2023-09-27","95.3","-1.91","6.05","Springer, George",543807,543037,"field_out","hit_into_play",,,,,1,"George Springer flies out to left fielder Oswaldo Cabrera.","R","R","R","TOR","NYY","X",7,"fly_ball",0,0,2023,"-0.72","1.66","-0.53","3.4",,,,2,3,"Bot",74.76,73.81,,,666163,,,5.211904679267485,-138.4718220845192,-4.954121913736618,-10.479918842792245,35.30802566280527,-9.95040174764635,"3.64","1.67",335,"91.8",27,"94.4",2355,"6.1",716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,"54.35",0.103,0.135,"0",1,0,0,3,19,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",208,"-0.012","-0.106"
"FC","2023-09-27","90.6","-2.08","6.11","Springer, George",543807,543037,"field_out","hit_into_play",,,,,3,"George Springer flies out to right fielder Aaron Judge.","R","R","R","TOR","NYY","X",9,"fly_ball",1,1,2023,"0.23","0.71","0.51","3.46",,,,0,1,"Bot",170.16,123.62,,,666163,,,5.950299233015891,-131.85804214254878,-2.2150157059941242,1.479327203267051,26.39189877002889,-23.632622650999146,"3.64","1.67",220,"87.2",54,"90.2",2497,"5.9",716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,"54.58",0.014,0.016,"0",1,0,0,3,4,3,"Cutter",0,0,0,0,0,0,0,0,"Strategic","Standard",178,"-0.021","-0.228"
"SL","2023-09-27","86.6","-2.02","6.08","Springer, George",543807,543037,,"ball",,,,,14,"George Springer flies out to right fielder Aaron Judge.","R","R","R","TOR","NYY","B",,,0,1,2023,"0.54","-0.05","1.36","0.32",,,,0,1,"Bot",,,,,666163,,,6.93472258970514,-125.81228234805552,-7.3863572573979805,4.3116325594634635,26.12787552749291,-31.381260264511837,"3.59","1.58",,,,"86.1",2447,"6.1",716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,"54.36",,,,,,,,4,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0","0.028"
"FF","2023-09-27","93.4","-1.97","6.07","Springer, George",543807,543037,,"foul",,,,,1,"George Springer flies out to right fielder Aaron Judge.","R","R","R","TOR","NYY","S",,,0,0,2023,"-0.84","1.44","-0.31","3.51",,,,0,1,"Bot",,,,,666163,,,6.120401161763307,-135.74432332157167,-3.922217515801312,-11.749749987239323,33.286363056374356,-13.754140890978103,"3.64","1.67",212,"66.6",40,"92.9",2234,"6.3",716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,"54.15",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",213,"0","-0.038"
"ST","2023-09-26","78.7","-2.52","5.6","Springer, George",543807,650633,"grounded_into_double_play","hit_into_play",,,,,6,"George Springer grounds into a double play, third baseman Isiah Kiner-Falefa to second baseman Gleyber Torres to first baseman DJ LeMahieu.   Kevin Kiermaier out at 2nd.    George Springer out at 1st.","R","R","R","TOR","NYY","X",5,"ground_ball",1,0,2023,"1.72","-0.02","0.61","2.78",,,595281,1,5,"Bot",96.19,161.01,,,669224,,,3.6102768239138032,-114.43339195689052,0.8650730487729461,14.124567102269966,24.396738078137773,-32.79083991069237,"3.64","1.65",19,"72.9",-6,"78.2",2643,"6.4",716431,650633,669224,518934,650402,643396,672724,677592,664314,665828,"54.13",0.063,0.064,"0",1,0,0,2,36,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",62,"-0.069","-0.435"
"SI","2023-09-26","92","-2.6","5.75","Springer, George",543807,650633,,"ball",,,,,11,"George Springer grounds into a double play, third baseman Isiah Kiner-Falefa to second baseman Gleyber Torres to first baseman DJ LeMahieu.   Kevin Kiermaier out at 2nd.    George Springer out at 1st.","R","R","R","TOR","NYY","B",,,0,0,2023,"-1.51","0.54","-1.48","2.97",,,595281,1,5,"Bot",,,,,669224,,,6.077431657160059,-133.59406291693716,-2.198388788594555,-19.348785342685122,36.43143811166676,-25.47205216928556,"3.65","1.67",,,,"90.6",2266,"6.2",716431,650633,669224,518934,650402,643396,672724,677592,664314,665828,"54.34",,,,,,,,36,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","0.042"
"SI","2023-09-26","95","-2.48","5.57","Springer, George",543807,650633,"walk","ball",,,,,12,"George Springer walks.   Kevin Kiermaier to 2nd.","R","R","R","TOR","NYY","B",,,3,2,2023,"-1.27","0.45","0.93","2.84",,,595281,2,3,"Bot",,,,,669224,,,11.771722417829077,-137.86660879229157,-2.447442745942037,-18.86832360331548,31.215954699831062,-26.09033051831303,"3.41","1.58",,,,"94.9",2304,"6.4",716431,650633,669224,518934,650402,643396,672724,677592,664314,665828,"54.08",,0.695903,"0.7",1,0,0,,21,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0.022","0.217"
"ST","2023-09-26","80.9","-2.65","5.49","Springer, George",543807,650633,,"called_strike",,,,,14,"George Springer walks.   Kevin Kiermaier to 2nd.","R","R","R","TOR","NYY","S",,,3,1,2023,"1.67","-0.26","0.74","1.48",,,595281,2,3,"Bot",,,,,669224,,,4.385439018270722,-117.73357575328701,-1.7297588465921225,14.478235575070892,24.802035907404818,-34.44624194571534,"3.6","1.65",,,,"80.6",2848,"6.3",716431,650633,669224,518934,650402,643396,672724,677592,664314,665828,"54.17",,,,,,,,21,5,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",60,"0","-0.079"
"SI","2023-09-26","93.7","-2.57","5.55","Springer, George",543807,650633,,"called_strike",,,,,5,"George Springer walks.   Kevin Kiermaier to 2nd.","R","R","R","TOR","NYY","S",,,3,0,2023,"-1.28","0.5","-0.06","2.65",,,595281,2,3,"Bot",,,,,669224,,,9.290934231775717,-136.15322788327367,-2.8844954074956433,-17.955392010462912,28.93259155103198,-25.455595181430073,"3.77","1.72",,,,"93.6",2280,"6.2",716431,650633,669224,518934,650402,643396,672724,677592,664314,665828,"54.26",,,,,,,,21,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","-0.049"
"CH","2023-09-26","87.1","-2.51","5.51","Springer, George",543807,650633,,"blocked_ball",,,,,14,"George Springer walks.   Kevin Kiermaier to 2nd.","R","R","R","TOR","NYY","B",,,2,0,2023,"-1.36","0.61","0.76","0.9",,,595281,2,3,"Bot",,,,,669224,,,10.657439076976333,-126.34942125953975,-6.1726496506394115,-16.650713367529477,24.43589761326471,-24.52948998626373,"3.67","1.72",,,,"87.5",2158,"6.6",716431,650633,669224,518934,650402,643396,672724,677592,664314,665828,"53.9",,,,,,,,21,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",241,"0","0.088"
"CH","2023-09-26","87.6","-2.43","5.51","Springer, George",543807,650633,,"blocked_ball",,,,,14,"George Springer walks.   Kevin Kiermaier to 2nd.","R","R","R","TOR","NYY","B",,,1,0,2023,"-1.23","0.6","1.7","0.41",,,595281,2,3,"Bot",,,,,669224,,,12.519329441764217,-126.91120595855811,-7.445211482769489,-15.713947739783169,23.57794586336243,-24.299326773248303,"3.72","1.7",,,,"88.1",2014,"6.6",716431,650633,669224,518934,650402,643396,672724,677592,664314,665828,"53.88",,,,,,,,21,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",239,"0","0.031"
"CH","2023-09-26","86.8","-2.51","5.55","Springer, George",543807,650633,,"ball",,,,,14,"George Springer walks.   Kevin Kiermaier to 2nd.","R","R","R","TOR","NYY","B",,,0,0,2023,"-1.62","0.46","0.09","1.16",,,595281,2,3,"Bot",,,,,669224,,,9.591174959647924,-125.97425403657883,-5.242294473685299,-19.22752220300482,25.908971707215855,-26.339128650380207,"3.7","1.74",,,,"87.1",2203,"6.6",716431,650633,669224,518934,650402,643396,672724,677592,664314,665828,"53.87",,,,,,,,21,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",239,"0","0.025"
